jobName	bossName	cityName	brandName	job_url	if_contact	if_continue_contact	dialogue_content	boss_content	number
金融贷款顾问	李女士	成都	四川佰慧通企业管...	https://www.zhipin.com/job_detail/a156680ac2c989ff1HJ_2di4EVJR.html?lid=8Z9W4Yzxbs4.search.1041&securityId=bGMWobjYKQ1O2-z1GxhIQ5ef8OEqVdGXn82lelKzxNzE38_FQBLi0WLqgLCmqq0NvezXrjpzY3fTPrvKFjM5ZnVhWZaV86D0tOINT7LH8w7SR4Rsk1wFMGKmiycxRTWoarXAVNJtJ5fsPw~~	1.0	1.0	哈喽您好，【周末固定双休】薪资待遇：4K-5k+提成（30%），月均收入1.5W！带薪培训，老员工一对一带， 我在这个职场等你哦，期待您的回复~\n我觉得你很适合我们的岗位，你可以直接跟我互换电话联系我\n电话联系TA\n09-11 08:22\n你好👋 我们1对1匹配银行直贷产品， 客户资源公司提供的，销冠月入10w+！【周末双休】欢迎加入我们这个大家庭🤘 请问你这边有意向吗？非常期待你的回复呢\n09-12 09:22\n您好，综合底薪4k-5K+提成+周奖+月奖+年终奖+有师傅带，周末双休！【提成第二天发】销冠月入10w+，你目前还在找工作吗？ 感谢回复\n昨天 09:53\n上班时间是朝九晚六，周末双休，节假日正常休息！中午休息1.5小时，入职带薪培训，公司免费提供精准客户资源，不需要外出，请问你这边有意向吗？非常期待你的回复呢\n10:25\n优势🎀【提成第二天发】销冠月入10w+，满1年带薪年假等。前期都会有培训，都会安排一对一带，请问你这边有意向吗？非常期待你的回复呢\n12:38\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n老板您好，我很想跟您聊聊银行直贷金融顾问职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n18123388417\n李女士的手机号\n18123388417\n复制手机号\n您已与李女士交换电话\n13:43\n你好\n我们是做企业融资贷款的，针对中小企业\n工作内容：根据公司提供有效客户资源，针对不清楚贷款政策的客户，进行疑问解答，解决客户资金需求\n看下工作内容可以接受嘛	哈喽您好，【周末固定双休】薪资待遇：4K-5k+提成（30%），月均收入1.5W！带薪培训，老员工一对一带， 我在这个职场等你哦，期待您的回复~\n你好👋 我们1对1匹配银行直贷产品， 客户资源公司提供的，销冠月入10w+！【周末双休】欢迎加入我们这个大家庭🤘 请问你这边有意向吗？非常期待你的回复呢\n您好，综合底薪4k-5K+提成+周奖+月奖+年终奖+有师傅带，周末双休！【提成第二天发】销冠月入10w+，你目前还在找工作吗？ 感谢回复\n上班时间是朝九晚六，周末双休，节假日正常休息！中午休息1.5小时，入职带薪培训，公司免费提供精准客户资源，不需要外出，请问你这边有意向吗？非常期待你的回复呢\n优势🎀【提成第二天发】销冠月入10w+，满1年带薪年假等。前期都会有培训，都会安排一对一带，请问你这边有意向吗？非常期待你的回复呢\n你好\n我们是做企业融资贷款的，针对中小企业\n工作内容：根据公司提供有效客户资源，针对不清楚贷款政策的客户，进行疑问解答，解决客户资金需求\n看下工作内容可以接受嘛\n	18123388417.0
金融贷款专员/4000底薪/双休/入职社保	姚烨	成都	四川众诚智贷商务...	https://www.zhipin.com/job_detail/98999032c46feee51HJ_29m-EFdZ.html?lid=8Z9W4Yzxbs4.search.1051&securityId=TgM7YHKgHtLVP-S1QHyetpBjBdoVTztzeY3tzTyKTZxJKcNALVNtfwvpKVM4Kf_d7vuwtJlaM0m-XVtsn5B3duxo6d8CL_G-E2I2EkBdbKg-C0_PvWoMg3uKk-jxB55fhS-NjikpCFXX3KTK8XayIFPG0Eh0782wVivKwqpnA36ZBzFO	1.0	1.0	对方拍了拍“你”空空的钱包并给你发了一份综合 8-9k 还不加班的电销工作，考虑扣 1，不考虑扣龘龘！期待您的回复嗷~\n12:39\n你好~\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n12:47\n18683692763\n姚烨的手机号\n18683692763\n复制手机号\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n哇 哈哈哈哈小姐姐好优秀啊 不过我们是那种贷款公司 可能够不到你的期望\n抱歉打扰你了	对方拍了拍“你”空空的钱包并给你发了一份综合 8-9k 还不加班的电销工作，考虑扣 1，不考虑扣龘龘！期待您的回复嗷~\n哇 哈哈哈哈小姐姐好优秀啊 不过我们是那种贷款公司 可能够不到你的期望\n抱歉打扰你了\n	18683692763.0
高级贷款顾问（销冠团队扩招）	刘女士	成都	河马金融	https://www.zhipin.com/job_detail/d28d071b6e264ebd1XN82N20FVdU.html?lid=8Z9W4Yzxbs4.search.1061&securityId=Ulj1asFFLRdFa-51d__jJcDorTAJz5RZgXJh0tqSaN4yURBE6eqiquVhkRBUITEIpRxOhMAfdJEYWMQbxVaep8H3mdJneJGjJqy3g_vjbFl5zPJL3tFqW-xXvQX_dwgIwcsD8AD0zBxw	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n09-14 12:21\nBoss还没查看你的消息？\n设置后Boss上线优先查看你的消息\n1313万求职者使用后得到反馈\n设置优先提醒Boss\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定		
贷款顾问【月入10w】+不加班 吃皮! 吃皮!	刘倩倩	成都	成都乐峻企业服务	https://www.zhipin.com/job_detail/1714adda22f06d1d1Hx50tm9FFRT.html?lid=8Z9W4Yzxbs4.search.1071&securityId=32CYN0vzL3uuT-K1kmYAU4xEK5gyOj3JF3e7uB6cm0c1KwyHktqy6JH0oXoMwVs7UDR641AuKOruttZGZ9OCxciPWTYOq-_TmlHxQiHiXBaOu8NJ4pai-uqAuxXCdTfjiJe5mXDqRS3Ftg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n15:50\n你好\n周末双休，工作时间9:00-18:30，午休时间12:00-13:30，国家法定节假日休息，工作时间合适吗？\n我们是做金融企业服务的，工作内容：公司提供客户资源，我们负责审核和邀约客户！没有通时要求！\n您是否接受此工作地点?\n时代中心(成都金牛区时代中心9楼)\n暂不考虑可以接受\n16:06\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n对方已同意，您的附件简历已发送给对方\n对方已查看您的附件简历\n你好筛选过您的简历目前符合公司在职要求\n请求交换电话已发送\n17725189874\n刘倩倩的手机号\n17725189874\n复制手机号	你好\n周末双休，工作时间9:00-18:30，午休时间12:00-13:30，国家法定节假日休息，工作时间合适吗？\n我们是做金融企业服务的，工作内容：公司提供客户资源，我们负责审核和邀约客户！没有通时要求！\n你好筛选过您的简历目前符合公司在职要求\n	17725189874.0
贷款顾问+年薪20W-60W+双休+社保	段诚伟	成都	四川聚圆鼎盛金融公司	https://www.zhipin.com/job_detail/39c84e23b0cab3121Hd93t29F1NR.html?lid=8Z9W4Yzxbs4.search.1081&securityId=IzL76IqfUdvX5-81R_hNhv8du8FlOVSRDBHhi1d78z9x_250TfWVVeG9XjCkR4xG4ZU5N0kD2Zws88pyxn5apbXsJ3XIZhydXRjD_P0MZ2liHkqT0q0ATR7nx93NQ8him2q-Wz0kWwH4wQ~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n09-13 15:56\n你好呀我看您有浏览我们招聘信息，请问是有意向做贷款行业吗	你好呀我看您有浏览我们招聘信息，请问是有意向做贷款行业吗\n	
底薪5000贷款专员/五险/双休	马先生	成都	风宇顺有限公司	https://www.zhipin.com/job_detail/19bda01be95227791Hx52960FVBW.html?lid=8Z9W4Yzxbs4.search.1091&securityId=Kp2A4IcwsFmXZ-e1YxX10rltZy9KvkMxNNkpQTtlqwQOPGjkpJ9NQHnx8DdISKxd6tVngoz-KUMGM92c7q8kGwx9U9xRY0K34N5P6b2APmdNY76laMTy4f-aOhbsNbhOec-X4t6UPsTUKg~~	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n09-13 15:56\n你好\n可以的\n09-13 17:03\n有什么想了解的呢\n09-14 10:24\n09-18 16:08\n我们的薪资待遇是（无责3000➕2000绩效奖金➕提成18到45通提，新人综合薪资9800）年终奖2%到3%\n我们上班时间是9：15--6；00 双休 不加班 到点走 节假日正常休哦\n昨天 10:56\n这个世界有三种K，红桃k、梅花K、以及你没回复我会难过的OK	你好\n可以的\n有什么想了解的呢\n\n我们的薪资待遇是（无责3000➕2000绩效奖金➕提成18到45通提，新人综合薪资9800）年终奖2%到3%\n我们上班时间是9：15--6；00 双休 不加班 到点走 节假日正常休哦\n这个世界有三种K，红桃k、梅花K、以及你没回复我会难过的OK\n	
2W高薪贷款专员+45%提成	华女士	成都	成都能能企业管理咨询	https://www.zhipin.com/job_detail/be0c264b17453fac1Hx52NW5FlpR.html?lid=8Z9W4Yzxbs4.search.1101&securityId=qTstseLhg9q4P-r1Ob5PZeOYwkyARFjYaEF1nX7o-8nO0QW1tbOH_-iCa0cdlZJxkIxo9L6xsKQRB_cnV70VeJ-Dm8G1TITWszYC0aAOy8qpncvzP5rTTC2pQvAUdUbpwLitMHQPrSEJHA~~	1.0	1.0	你好，我们正在招聘销售周末双休（10号发薪），请问方便聊聊吗？\n你与该职位竞争者PK情况\n共人投递，你超过竞争者\n优秀竞争者会，建议你\n查看详细分析\n09-13 09:43\n我是成都能能企业管理咨询的华女士，如果你对我的职位感兴趣的话，我愿意为你介绍一下我们这边的待遇、环境和发展晋升空间，等待你的回复\n09-14 12:41\n你好~\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n09-14 14:06\n对方已同意，您的附件简历已发送给对方\n您是否接受此工作地点?\n大陆国际(成都武侯区大陆国际2601-2607)\n暂不考虑可以接受\n09-14 14:17\n岗位主要根据公司提供的精准客户信息资源，联系客约面谈签单(不会谈单主管全程帮你谈)，为其匹配合适的银行产品，并协助放款工作简单，有专业的岗前培训，一对一带教，有兴趣了解一下吗？	你好，我们正在招聘销售周末双休（10号发薪），请问方便聊聊吗？\n我是成都能能企业管理咨询的华女士，如果你对我的职位感兴趣的话，我愿意为你介绍一下我们这边的待遇、环境和发展晋升空间，等待你的回复\n岗位主要根据公司提供的精准客户信息资源，联系客约面谈签单(不会谈单主管全程帮你谈)，为其匹配合适的银行产品，并协助放款工作简单，有专业的岗前培训，一对一带教，有兴趣了解一下吗？\n	
贷款顾问+双休不加班	邓慧敏	成都	成都汇明普惠商务...	https://www.zhipin.com/job_detail/734121016f68217a1HJy29q5EFFY.html?lid=8Z9W4Yzxbs4.search.1111&securityId=27PIMNd8-trc7-b1QdZ-D0abaJNC-i5K3UKKYv7YdEuRcLbYNMISRrBFsr8Ce2l1lWrqZj1CD_4FL46rtkuFi8U3UHADiTmbUYn6b0cfQqTN9fE_JDpXlSYDjRmjPvytRl3zdIQgioPr_Q~~	1.0	1.0	哈喽你好 我是惠民直贷 高级人事 咱们这边刚好有一个不错的职位刚兴趣可以聊聊呀 周末双休 节假日全休 工作氛围好 重点是不加班到点就走\n11:07\n你好~\n您好\n12:44\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n15:52\n13541046133\n邓慧敏的手机号\n13541046133\n复制手机号\n您好、	哈喽你好 我是惠民直贷 高级人事 咱们这边刚好有一个不错的职位刚兴趣可以聊聊呀 周末双休 节假日全休 工作氛围好 重点是不加班到点就走\n您好\n您好、\n	13541046133.0
贷款专员	喻先生	成都	屹川鸿商务	https://www.zhipin.com/job_detail/f2a9088ecb8249281Hd939u7FVVY.html?lid=8Z9W4Yzxbs4.search.1121&securityId=4B1BzXzyXyq9Q-C1iGkvTEDfNtSyEueKz9vkXH3sSqgacK7VC2PIwZ20a9fXj4ozCzDeroqnZsWPHgtTEGV5i7YhIKKHiMWhzIrmHXrPTVdom-XMr1rr42vkdBc5RM3qkmJ81qYog9RQ	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n12:45\n你好~\n13:13\n你好，我们这边专打手电\n喻先生撤回了一条消息\n一天只打10来个精准客户电话\n16:22\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n17:16\n18782273649\n喻先生的手机号\n18782273649\n复制手机号	你好，我们这边专打手电\n一天只打10来个精准客户电话\n	18782273649.0
金融贷款专员	杜女士	成都	汇森金服	https://www.zhipin.com/job_detail/7259ab577e8f0e8b1HBz3929F1ZZ.html?lid=8Z9W4Yzxbs4.search.1131&securityId=wRdPMbEgVgfBh-i1HwthpNMAeadM2Ssow9-p6AN6GfjLKvPMhIqVtNeCOzyJrk5G6O2DIZwXF3nApU1Pc4O_tfwWV8cJAn-oqdVOMOQsQeV4gXM4gC6V2VYB4Jy6OpGVplMe8Jj8UFrP8EP8PMeYYGHFBGm4frJ4OGu9eeApXFGY6Anv	1.0	1.0	您好，可以聊聊吗？您这个职位我很有兴趣，希望进一步了解\n公司主营银行企业贷款，信用贷，抵押贷款等业务，入职之后公司提供客户资源\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n可以看看我的简历哈，合适的话可以聊聊~\n对方已查看您的附件简历\n请求交换电话已发送\n对方拒绝了您的交换联系方式请求\n我想要和您交换微信，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定	公司主营银行企业贷款，信用贷，抵押贷款等业务，入职之后公司提供客户资源\n我想要一份您的附件简历，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n我想要和您交换微信，您是否同意\n拒绝同意\n确定向 Boss 发送简历吗？\nBoss确认后，该附件简历将直接发送至对方邮箱\n取消确定\n	
【4000底薪】【无通时通量】贷款销售顾问	李红霞	成都	成都保中保科技	https://www.zhipin.com/job_detail/53c6a988a776ab5f1HN82dy_F1RY.html?lid=8Z9W4Yzxbs4.search.1141&securityId=XIcE42DJ3s9O_-C1069dyuQmssqSddtq161qFq0SkTsLepcvTtti4_OF0xKu66Axw9OLz4YvXYOdnvorpPDF25CZmTQf0U1wJv0gjuVuihkSH64zbBxQtWAlDD0s2-0qBom7DOoAeSsEsA~~	1.0	1.0	王娟，我对你的经历很感兴趣，方便详细说说么？\nHi，李舸，有兴趣来成都保中保科技吗，我司正在招兵，可否聊聊？\n我觉得你很适合我们的岗位，你可以直接跟我互换电话联系我\n电话联系TA\n09-11 19:52\n我们是一家投资/融资领域的企业，觉得你和我们的职位十分匹配，我们公司带薪年假、全勤奖等福利丰厚，期待你的回复❤\n11:07\n你好~\n你好\n我们公司主要做金融助贷的和各大银行对接帮助客户制定贷款方案;工作内容是根据公司提供的数据电话邀约客户上门和协助客户跟银行签约\n底薪4000➕提成（16%-35% ）\n简单好上手，没做过也没有关系的，我们提供免费带薪培训哦～\n上班时间 9:20-11:50 14:00-18:30（午休两小时）周末双休，节假日正常放\n工作内容时间和薪资可以接受吗\n请求交换电话已发送\n老板您好，我很想跟您聊聊无责4000+助贷规划师+朝九晚六+周末双休职位的详细情况，已将我的电话发送给您了，方便的话可以随时电话联系我，盼回复～\n13141694652\n李红霞的手机号\n13141694652\n复制手机号\n您已与李红霞交换电话\n我们公司主要做金融助贷的和各大银行对接帮助客户制定贷款方案;工作内容是根据公司提供的数据电话邀约客户上门和协助客户跟银行签约\n底薪4000➕提成（16%-35% ）\n简单好上手，没做过也没有关系的，我们提供免费带薪培训哦～\n上班时间 9:20-11:50 14:00-18:30（午休两小时）周末双休，节假日正常放\n工作内容时间和薪资可以接受吗	王娟，我对你的经历很感兴趣，方便详细说说么？\nHi，李舸，有兴趣来成都保中保科技吗，我司正在招兵，可否聊聊？\n我们是一家投资/融资领域的企业，觉得你和我们的职位十分匹配，我们公司带薪年假、全勤奖等福利丰厚，期待你的回复❤\n你好\n我们公司主要做金融助贷的和各大银行对接帮助客户制定贷款方案;工作内容是根据公司提供的数据电话邀约客户上门和协助客户跟银行签约\n底薪4000➕提成（16%-35% ）\n简单好上手，没做过也没有关系的，我们提供免费带薪培训哦～\n上班时间 9:20-11:50 14:00-18:30（午休两小时）周末双休，节假日正常放\n工作内容时间和薪资可以接受吗\n我们公司主要做金融助贷的和各大银行对接帮助客户制定贷款方案;工作内容是根据公司提供的数据电话邀约客户上门和协助客户跟银行签约\n底薪4000➕提成（16%-35% ）\n简单好上手，没做过也没有关系的，我们提供免费带薪培训哦～\n上班时间 9:20-11:50 14:00-18:30（午休两小时）周末双休，节假日正常放\n工作内容时间和薪资可以接受吗\n	13141694652.0
通提百分之50贷款合伙人/实时资源	杨女士	成都	四川善融金服企业...	https://www.zhipin.com/job_detail/715f1acd56ed31cc1HZ82N-4F1VY.html?lid=8Z9W4Yzxbs4.search.1151&securityId=geMhbefD4kZhd-q1pZpKgIy_m4RLzotx0kNYzBiwx0ChYXYlAZI7EHWL1Fd4w5lAeR0U4sNmZbvbZk7vjfMXmYbErSYeXz1pbIys35exG02pqxxDWmfY5Rscq8Y6kvHDA6aiU2hvcZP_4E22VfoNxMvsmcGfieOINevNsSONg913f1MO	1.0	1.0	薪资无责高达4500正常无责三千➕提成15到55%通提➕社保➕奖金福利等 上班时间是9.00-6:00 周末双休 节假日正常休息 该岗位不加班，平均工资3-5W、最高30W上不封顶\n11:08\n你好~\n“我们是一家成立七八年年的金融公司 成员100名左右 强大的销售团队 实力丰厚。资源绝对优质\n12:50\n附件简历请求已发送\n李舸.pdf\n点击预览附件简历\n可以看看我的简历哈，合适的话电话沟通\n请求交换电话已发送\n13:11\n13111873370\n杨女士的手机号\n13111873370\n复制手机号	薪资无责高达4500正常无责三千➕提成15到55%通提➕社保➕奖金福利等 上班时间是9.00-6:00 周末双休 节假日正常休息 该岗位不加班，平均工资3-5W、最高30W上不封顶\n“我们是一家成立七八年年的金融公司 成员100名左右 强大的销售团队 实力丰厚。资源绝对优质\n	13111873370.0
企业贷款大客户经理8K+	吴菲	成都	融多多	https://www.zhipin.com/job_detail/13f8301121d7ae5e1XB-2Nm9FFdZ.html?lid=8Z9W4Yzxbs4.search.1161&securityId=7fa6-Sbil2gP9-i1Wd_Ku5NOMH-kXeYqMurBXDzTAndPIEvsRpuiwGUqWj078t7s83Tp1JMWRnMhymMPuMQEwDoL79QcNsetLTJ1W-apyhwxSQ4Sx31XzjaAQBBKZnDMhBxv6qTX0GmS	1.0	0.0			
